111  24.55474173 -081.75767667
111  24.55504042 -081.75745888
111  24.55504131 -081.75771715
111  24.55514884 -081.75768567
111  24.55517972 -081.75756854
111  24.55514514 -081.75743982
111  24.55504057 -081.75740707
111  24.55504673 -081.75718338
111  24.55515128 -081.75714564
111  24.55517997 -081.75703408
111  24.55513907 -081.75691685
111  24.55504611 -081.75688738
111  24.55505067 -081.75666642
111  24.55515742 -081.75663289
111  24.55520295 -081.75647042
111  24.55520488 -081.75630907
111  24.55513765 -081.75603952
111  24.55506304 -081.75602237
111  24.55506786 -081.75573491
111  24.55514004 -081.75572042
111  24.55519259 -081.75554458
111  24.55515268 -081.75535830
111  24.55506539 -081.75533553
111  24.55506618 -081.75504769
111  24.55515344 -081.75503002
111  24.55519649 -081.75485102
111  24.55515954 -081.75467870
111  24.55507882 -081.75464720
111  24.55508114 -081.75436046
111  24.55515657 -081.75434653
111  24.55520262 -081.75417228
111  24.55516619 -081.75398127
111  24.55508128 -081.75395673
111  24.55508296 -081.75367706
111  24.55516332 -081.75365668
111  24.55520833 -081.75350849
111  24.55520843 -081.75347627
111  24.55517776 -081.75333295
111  24.55508394 -081.75331009
111  24.55507659 -081.75303454
111  24.55517298 -081.75300658
111  24.55523671 -081.75275722
111  24.55524593 -081.75254163
112  24.55524593 -081.75254163  24.55529990 -081.75230845
111  24.55550590 -081.75231091
111  24.55598406 -081.75232302
111  24.55606680 -081.75231715
111  24.55606461 -081.75256841
113  24.55583092 -081.75249379
111  24.55519587 -081.75899566
111  24.55520028 -081.75820604
111  24.55514087 -081.75798243
111  24.55503829 -081.75791021
111  24.55490637 -081.75791017
112  24.55490637 -081.75791017  24.55488779 -081.75791130
112  24.55490981 -081.75797956  24.55495213 -081.75798069
111  24.55490981 -081.75797956
111  24.55502687 -081.75797800
111  24.55503464 -081.75925674
113  24.55513086 -081.75922870
111  24.55518595 -081.76007256
111  24.55519127 -081.75976106
111  24.55512847 -081.75952100
111  24.55503259 -081.75949217
111  24.55502570 -081.76004564
114  24.55508636 -081.76011214  24.55516225 -081.76011142
111  24.55516123 -081.76251746
111  24.55516336 -081.76236607
112  24.55507383 -081.76229835  24.55500359 -081.76229600
111  24.55499805 -081.76237497
111  24.55499962 -081.76255057
111  24.55509105 -081.76257964
113  24.55514391 -081.76256926
111  24.55516227 -081.76286504
111  24.55514429 -081.76276682
111  24.55508270 -081.76275001
111  24.55499146 -081.76278435
111  24.55499375 -081.76293801
111  24.55508541 -081.76296838
113  24.55514179 -081.76295687
111  24.55513967 -081.76334473
111  24.55516027 -081.76325023
111  24.55513736 -081.76315291
111  24.55508111 -081.76313725
111  24.55499243 -081.76317013
111  24.55499375 -081.76333177
113  24.55508997 -081.76336518
111  24.55512587 -081.76354092
111  24.55509092 -081.76352432
111  24.55498601 -081.76355607
111  24.55498876 -081.76365888
113  24.55508508 -081.76368451
111  24.55475352 -081.75797951
112  24.55473855 -081.75790939  24.55469862 -081.75790146
112  24.55466368 -081.75790024  24.55465204 -081.75790024
111  24.55452060 -081.75789963
112  24.55449617 -081.75791089  24.55448896 -081.75792491
112  24.55450060 -081.75797476  24.55451003 -081.75797902
111  24.55452615 -081.75797646
111  24.55452726 -081.75796426
111  24.55471581 -081.75796548
113  24.55471470 -081.75797945
111  24.55436696 -081.75808639
112  24.55438818 -081.75804732  24.55438760 -081.75801769
111  24.55438818 -081.75804732
112  24.55438818 -081.75804732  24.55438790 -081.75803288
112  24.55438663 -081.75792822  24.55438695 -081.75792074
111  24.55420530 -081.75790424
113  24.55420243 -081.75803093
110 23 0.00 0.0 New Taxiway 6
111  24.55489108 -081.76402074
111  24.55453891 -081.76401376
111  24.55470860 -081.76241226
112  24.55489570 -081.76239945  24.55491008 -081.76238189
112  24.55489640 -081.76231962  24.55488043 -081.76231171
111  24.55482137 -081.76230734
111  24.55485080 -081.76002124
111  24.55495418 -081.75975489
111  24.55495427 -081.75940237
111  24.55478900 -081.75780842
111  24.55415169 -081.75774981
111  24.55400000 -081.75736586
111  24.55399066 -081.75687264
111  24.55389527 -081.75687264
111  24.55383542 -081.75687541
111  24.55383730 -081.75656272
111  24.55383173 -081.75637172
111  24.55378323 -081.75446139
111  24.55378897 -081.75443168
111  24.55382604 -081.75331250
111  24.55472837 -081.75331249
112  24.55472837 -081.75331249  24.55495504 -081.75330030
111  24.55502952 -081.75303860
111  24.55507659 -081.75303454
111  24.55508394 -081.75331009
111  24.55508296 -081.75367706
111  24.55508128 -081.75395673
111  24.55508114 -081.75436046
111  24.55507882 -081.75464720
111  24.55506618 -081.75504769
111  24.55506539 -081.75533553
111  24.55506786 -081.75573491
111  24.55506304 -081.75602237
111  24.55505067 -081.75666642
111  24.55504611 -081.75688738
111  24.55504673 -081.75718338
111  24.55504057 -081.75740707
111  24.55504042 -081.75745888
111  24.55481067 -081.75780480
113  24.55497560 -081.75940181
130 Airport Boundary
111  24.55691852 -081.75049866
111  24.55731342 -081.76262961
111  24.55728960 -081.76908787
111  24.55700643 -081.77075594
111  24.55608879 -081.77074167
111  24.55603531 -081.76972661
111  24.55533714 -081.76834831
111  24.55476545 -081.76760258
111  24.55479311 -081.76412652
111  24.55449272 -081.76408868
111  24.55476140 -081.76138905
111  24.55481859 -081.75957661
111  24.55453628 -081.75941221
111  24.55451607 -081.75868361
111  24.55413331 -081.75854617
111  24.55412132 -081.75816082
111  24.55375224 -081.75809479
111  24.55344383 -081.75734562
111  24.55232778 -081.75756316
111  24.55189251 -081.75512607
111  24.55217786 -081.75347227
111  24.55326119 -081.75076207
111  24.55420911 -081.74948459
111  24.55547471 -081.74831668
111  24.55602746 -081.74823497
111  24.55564171 -081.74929606
111  24.55486485 -081.75028684
113  24.55509565 -081.75057026
120 asphalt_1D.pol
112  24.55510446 -081.75895996  24.55510347 -081.75895979
111  24.55510446 -081.75895996
112  24.55510446 -081.75895996  24.55510347 -081.75895979 90
112  24.55510294 -081.75895769  24.55510309 -081.75895660 90
112  24.55510500 -081.75895602  24.55510599 -081.75895619
111  24.55510500 -081.75895602
112  24.55510500 -081.75895602  24.55510599 -081.75895619 90
114  24.55510652 -081.75895829  24.55510637 -081.75895937 90
120 asphalt_1D.pol
112  24.55384714 -081.75313882  24.55384562 -081.75313856
111  24.55384714 -081.75313882
112  24.55384714 -081.75313882  24.55384562 -081.75313856 90
112  24.55384481 -081.75313534  24.55384504 -081.75313368 90
112  24.55384797 -081.75313278  24.55384948 -081.75313304
111  24.55384797 -081.75313278
112  24.55384797 -081.75313278  24.55384948 -081.75313304 90
114  24.55385030 -081.75313626  24.55385007 -081.75313792 90
120 asphalt_1D.pol
112  24.55512688 -081.75891540  24.55512537 -081.75891515
111  24.55512688 -081.75891540
112  24.55512688 -081.75891540  24.55512537 -081.75891515 90
112  24.55512455 -081.75891193  24.55512478 -081.75891026 90
112  24.55512771 -081.75890937  24.55512923 -081.75890962
111  24.55512771 -081.75890937
112  24.55512771 -081.75890937  24.55512923 -081.75890962 90
114  24.55513004 -081.75891284  24.55512981 -081.75891450 90
120 Linear Feature 42
111  24.55506385 -081.75607766 106
115  24.55418951 -081.75605991
120 Linear Feature 41
111  24.55509686 -081.75394281 104
115  24.55511567 -081.75391196
120 Linear Feature 41
111  24.55509010 -081.75462479 104
115  24.55510890 -081.75459394
120 Linear Feature 41
111  24.55508357 -081.75531571 104
115  24.55510238 -081.75528485
120 Linear Feature 41
111  24.55507946 -081.75605521 104
115  24.55509827 -081.75602435
120 Linear Feature 41
111  24.55506146 -081.75688897 104
115  24.55508027 -081.75685812
120 Linear Feature 41
111  24.55506023 -081.75796044 104
115  24.55507904 -081.75792958
120 Linear Feature 41
111  24.55505451 -081.75740064 104
115  24.55507332 -081.75736978
120 Linear Feature 41
111  24.55511836 -081.75374555 104
115  24.55510070 -081.75371388
120 Linear Feature 41
111  24.55511159 -081.75442752 104
115  24.55509393 -081.75439586
120 Linear Feature 41
111  24.55510506 -081.75511844 104
115  24.55508740 -081.75508678
120 Linear Feature 41
111  24.55510267 -081.75575647 104
115  24.55508501 -081.75572480
120 Linear Feature 41
111  24.55508300 -081.75673278 104
115  24.55506534 -081.75670112
120 Linear Feature 41
111  24.55507834 -081.75776769 104
115  24.55506067 -081.75773603
120 Linear Feature 41
111  24.55507555 -081.75724141 104
115  24.55505789 -081.75720975
120 RH
111  24.55501320 -081.76228433 63
111  24.55503880 -081.76010080
111  24.55504265 -081.75945932 63
115  24.55504424 -081.75935282
120 TL
111  24.55607952 -081.76298394 51
111  24.55608603 -081.76238084 51
112  24.55585289 -081.76210267  24.55565075 -081.76204711
111  24.55585289 -081.76210267
112  24.55585289 -081.76210267  24.55606575 -081.76205216 51
111  24.55609188 -081.76179637 51
115  24.55609839 -081.76119327
120 TL
111  24.55614011 -081.75677839 51
111  24.55614662 -081.75617529 51
112  24.55589523 -081.75588515  24.55562984 -081.75583464
111  24.55589523 -081.75588515
112  24.55589523 -081.75588515  24.55616444 -081.75586625 51
111  24.55615308 -081.75559119 51
115  24.55615960 -081.75498808
120 Linear Feature 28
111  24.55526367 -081.75934056 60
116  24.55504906 -081.75940879  24.55484202 -081.75935252
120 Linear Feature 28
111  24.55527989 -081.75768730 60
116  24.55506662 -081.75784230  24.55486446 -081.75784448
120 Linear Feature 28
111  24.55528498 -081.75717447 60
116  24.55507254 -081.75730667  24.55486868 -081.75730650
120 Linear Feature 28
111  24.55529072 -081.75660773 60
116  24.55508176 -081.75679241  24.55488991 -081.75679404
120 Linear Feature 28
111  24.55530038 -081.75565549 60
116  24.55510102 -081.75588926  24.55492766 -081.75589144
120 Linear Feature 28
111  24.55530693 -081.75500216 60
116  24.55510918 -081.75518912  24.55493582 -081.75519130
120 Linear Feature 28
111  24.55532055 -081.75364272 60
116  24.55511992 -081.75382644  24.55494656 -081.75382862
120 Linear Feature 27
111  24.55526128 -081.75958384 60
116  24.55504906 -081.75940879  24.55483818 -081.75934804
120 Linear Feature 27
111  24.55527638 -081.75804380 60
116  24.55506662 -081.75784230  24.55486414 -081.75783709
120 Linear Feature 27
111  24.55528191 -081.75748315 60
116  24.55507254 -081.75730667  24.55486821 -081.75729981
120 Linear Feature 27
111  24.55528709 -081.75696626 60
116  24.55508176 -081.75679241  24.55488468 -081.75679026
120 Linear Feature 27
111  24.55529599 -081.75609266 60
116  24.55510102 -081.75588926  24.55495893 -081.75589316
120 Linear Feature 27
111  24.55530313 -081.75538066 60
116  24.55510918 -081.75518912  24.55496709 -081.75519302
120 Linear Feature 27
111  24.55531681 -081.75401630 60
116  24.55511992 -081.75382644  24.55498546 -081.75382576
120 Linear Feature 26
111  24.55446322 -081.75520082 60
112  24.55434420 -081.75533651  24.55434210 -081.75546020 60
111  24.55433842 -081.75575854 60
116  24.55445322 -081.75589187  24.55456482 -081.75589569
120 Linear Feature 26
111  24.55447279 -081.75450967 60
112  24.55435390 -081.75464546  24.55435060 -081.75476255 60
111  24.55434812 -081.75506750 60
116  24.55446322 -081.75520082  24.55457241 -081.75520839
120 Linear Feature 26
111  24.55447819 -081.75382009 60
112  24.55436246 -081.75395289  24.55435916 -081.75406997 60
111  24.55435668 -081.75437492 60
116  24.55447279 -081.75450967  24.55458199 -081.75451526
120 Linear Feature 25
111  24.55492831 -081.75518885 60
112  24.55490009 -081.75526469  24.55489892 -081.75531521 60
111  24.55490046 -081.75537463 60
115  24.55462158 -081.75568684
120 Linear Feature 25
111  24.55493257 -081.75451268 60
112  24.55491109 -081.75455605  24.55490944 -081.75458691 60
111  24.55490866 -081.75468358 60
115  24.55463128 -081.75499580
120 Linear Feature 25
111  24.55495621 -081.75382505 60
112  24.55492010 -081.75386946  24.55491845 -081.75390031 60
111  24.55491722 -081.75399101 60
115  24.55463984 -081.75430322
120 Linear Feature 24
111  24.55490174 -081.75369111 60
116  24.55481443 -081.75382350  24.55472527 -081.75382531
120 Linear Feature 23
111  24.55539561 -081.76649083 60
112  24.55555221 -081.76653383  24.55564759 -081.76653269 60
115  24.55590884 -081.76653540
120 Linear Feature 20
111  24.55513113 -081.75451338 60
116  24.55530996 -081.75469981  24.55531281 -081.75487006
120 Linear Feature 19
111  24.55510624 -081.75451381 60
111  24.55513113 -081.75451338 60
116  24.55531372 -081.75432444  24.55532270 -081.75415329
120 Linear Feature 18
111  24.55418941 -081.75519997 60
112  24.55406131 -081.75533896  24.55405561 -081.75548011 60
111  24.55405418 -081.75575143 60
112  24.55417971 -081.75589101  24.55428813 -081.75589258
111  24.55417971 -081.75589101
112  24.55417971 -081.75589101  24.55421511 -081.75589152 60
112  24.55445322 -081.75589187  24.55458303 -081.75589196
111  24.55445322 -081.75589187
112  24.55445322 -081.75589187  24.55472100 -081.75589207 60
115  24.55508880 -081.75588928
120 Linear Feature 18
111  24.55419797 -081.75450739 60
112  24.55407101 -081.75464792  24.55406531 -081.75478907 60
111  24.55406388 -081.75506039 60
112  24.55418941 -081.75519997  24.55429783 -081.75520154
111  24.55418941 -081.75519997
112  24.55418941 -081.75519997  24.55422484 -081.75520048 60
112  24.55446322 -081.75520082  24.55459317 -081.75520092
111  24.55446322 -081.75520082
112  24.55446322 -081.75520082  24.55461600 -081.75520094 60
112  24.55492831 -081.75518885  24.55505689 -081.75518875
111  24.55492831 -081.75518885
112  24.55492831 -081.75518885  24.55502506 -081.75518878 60
115  24.55509748 -081.75518914
120 Linear Feature 18
111  24.55504682 -081.75382599 60
111  24.55495621 -081.75382505 60
111  24.55481434 -081.75382358 60
111  24.55447819 -081.75382009 60
111  24.55421224 -081.75381732 60
112  24.55407957 -081.75395534  24.55407386 -081.75409649 60
111  24.55407244 -081.75436781 60
112  24.55419797 -081.75450739  24.55430639 -081.75450896
111  24.55419797 -081.75450739
112  24.55419797 -081.75450739  24.55423346 -081.75450790 60
112  24.55447279 -081.75450967  24.55460323 -081.75451059
111  24.55447279 -081.75450967
112  24.55447279 -081.75450967  24.55462404 -081.75451073 60
112  24.55493257 -081.75451268  24.55506089 -081.75451347
111  24.55493257 -081.75451268
112  24.55493257 -081.75451268  24.55503163 -081.75451329 60
115  24.55509597 -081.75451370
120 Linear Feature 17
111  24.55502033 -081.75324295 60
112  24.55490245 -081.75352325  24.55489816 -081.75361201
111  24.55490245 -081.75352325 60
111  24.55490174 -081.75369111 60
112  24.55504682 -081.75382599  24.55514577 -081.75383658
111  24.55504682 -081.75382599 60
115  24.55510917 -081.75382650
120 Linear Feature 30
111  24.55555654 -081.75589351 60
116  24.55549953 -081.75588478  24.55547896 -081.75587885
120 Linear Feature 29
111  24.55587818 -081.75588682 60
111  24.55555654 -081.75589351 60
116  24.55549978 -081.75589955  24.55547472 -081.75590284
120 Linear Feature 16
111  24.55519142 -081.75316769 60
112  24.55532225 -081.75332303  24.55532301 -081.75343057
111  24.55532225 -081.75332303
111  24.55532398 -081.75299956
112  24.55532398 -081.75299956  24.55532398 -081.75312531 60
111  24.55519142 -081.75316769 60
111  24.55508750 -081.75317121
111  24.55505732 -081.75319652 60
111  24.55502033 -081.75324295 60
112  24.55496611 -081.75332743  24.55494547 -081.75335088
111  24.55496611 -081.75332743 60
115  24.55470971 -081.75361462
120 Linear Feature 39
111  24.55437197 -081.75781557 1
112  24.55427197 -081.75769269  24.55427403 -081.75758477 1
115  24.55428864 -081.75622664
120 Linear Feature 39
111  24.55469953 -081.75782837 1
112  24.55461317 -081.75768780  24.55461674 -081.75757932 1
115  24.55462268 -081.75627368
120 Linear Feature 38
111  24.55506985 -081.75679236 1
111  24.55504961 -081.75679274 1
116  24.55495663 -081.75691387  24.55495250 -081.75700766
120 Linear Feature 38
111  24.55506037 -081.75730652 1
111  24.55504602 -081.75730623 1
116  24.55495485 -081.75742562  24.55495072 -081.75751941
120 Linear Feature 37
111  24.55504961 -081.75679274 1
116  24.55495666 -081.75667112  24.55495583 -081.75658127
120 Linear Feature 37
111  24.55504602 -081.75730623 1
116  24.55495541 -081.75718356  24.55495459 -081.75709371
120 Linear Feature 35
111  24.55501351 -081.75784063 1
112  24.55495427 -081.75772921  24.55495398 -081.75762232
111  24.55495427 -081.75772921
112  24.55495427 -081.75772921  24.55495427 -081.75770151 1
112  24.55495485 -081.75742562  24.55495520 -081.75727297
111  24.55495485 -081.75742562
112  24.55495485 -081.75742562  24.55495502 -081.75735243 1
112  24.55495541 -081.75718356  24.55495562 -081.75709704
111  24.55495541 -081.75718356
112  24.55495541 -081.75718356  24.55495562 -081.75709661 1
112  24.55495606 -081.75691515  24.55495628 -081.75682484
111  24.55495606 -081.75691515
112  24.55495606 -081.75691515  24.55495626 -081.75683175 1
112  24.55495666 -081.75667112  24.55495685 -081.75659316
111  24.55495666 -081.75667112
112  24.55495666 -081.75667112  24.55495731 -081.75640648 1
115  24.55495784 -081.75619617
120 Linear Feature 34
111  24.55505497 -081.75784206 1
111  24.55501351 -081.75784063 1
111  24.55489796 -081.75783612 1
111  24.55480020 -081.75783230 1
111  24.55469953 -081.75782837 1
111  24.55449229 -081.75781930 1
111  24.55441024 -081.75781610 1
111  24.55437197 -081.75781557 1
111  24.55420948 -081.75780923 1
111  24.55410193 -081.75780502 1
112  24.55404962 -081.75776059  24.55403536 -081.75772138 1
111  24.55392718 -081.75742078 1
112  24.55381068 -081.75738942  24.55370845 -081.75742732 1
115  24.55370369 -081.75743124
120 Linear Feature 14
111  24.55605303 -081.75239389 60
115  24.55553556 -081.75239154
120 Linear Feature 58
111  24.55549379 -081.75600483 54
115  24.55549318 -081.75577922
120 Linear Feature 57
111  24.55542715 -081.76218332 54
115  24.55542755 -081.76197370
120 Linear Feature 56
111  24.55538123 -081.76674796 54
115  24.55538787 -081.76627215
120 Linear Feature 54
111  24.55504181 -081.75601715 63
115  24.55507356 -081.75303620
120 Linear Feature 53
111  24.55511392 -081.75389101 63
115  24.55511502 -081.75374202
120 Linear Feature 52
111  24.55510000 -081.75458335 63
115  24.55510221 -081.75443005
120 Linear Feature 51
111  24.55510241 -081.75526628 63
115  24.55510342 -081.75511911
120 Linear Feature 50
111  24.55509307 -081.75601646 63
115  24.55509593 -081.75575436
120 Linear Feature 49
111  24.55507499 -081.75684195 63
115  24.55507505 -081.75673092
120 Linear Feature 48
111  24.55506552 -081.75735611 63
115  24.55506676 -081.75724713
120 Linear Feature 47
111  24.55506115 -081.75792144 63
115  24.55506172 -081.75777118
120 Linear Feature 46
111  24.55499333 -081.76384842 63
111  24.55499362 -081.76379536
111  24.55500022 -081.76347001 63
111  24.55500030 -081.76339721
111  24.55500636 -081.76307050 63
111  24.55500545 -081.76300267
111  24.55501171 -081.76267832 63
115  24.55501029 -081.76261062
120 Linear Feature 41
112  24.55537941 -081.76648079  24.55518249 -081.76637729 57 101
111  24.55519580 -081.76608763 60 101
111  24.55521697 -081.76397635 60 101
111  24.55521932 -081.76374181 60 101
111  24.55522088 -081.76358574 60 101
111  24.55522318 -081.76335638 60 101
111  24.55522497 -081.76317750 60 101
111  24.55522724 -081.76295092 60 101
111  24.55522890 -081.76278555 60 101
111  24.55523095 -081.76258175 60 101
111  24.55523356 -081.76232048 60 101
111  24.55523809 -081.76186907 60 101
111  24.55526128 -081.75958384 60 101
111  24.55526367 -081.75934056 60 101
111  24.55527638 -081.75804380 60 101
111  24.55527989 -081.75768730 60 101
111  24.55528191 -081.75748315 60 101
111  24.55528498 -081.75717447 60 101
111  24.55528709 -081.75696626 60 101
111  24.55529072 -081.75660773 60 101
111  24.55529599 -081.75609266 60 101
111  24.55530038 -081.75565549 60 101
111  24.55530313 -081.75538066 60 101
111  24.55530693 -081.75500216 60 101
111  24.55530996 -081.75469981 60 101
111  24.55531372 -081.75432444 60 101
111  24.55531681 -081.75401630 60 101
111  24.55532055 -081.75364272 60 101
111  24.55532225 -081.75332303 60 101
111  24.55532398 -081.75299956 60 101
111  24.55532894 -081.75280644 57 101
116  24.55549428 -081.75239135  24.55570411 -081.75240830
120 Linear Feature 40
111  24.55546781 -081.76209441 51
116  24.55543324 -081.76209247  24.55541613 -081.76208927
120 Linear Feature 39
111  24.55583577 -081.76210225 51
111  24.55546781 -081.76209441 51
116  24.55543320 -081.76209844  24.55541512 -081.76210265
120 Linear Feature 38
111  24.55548687 -081.75589983 57
112  24.55531422 -081.75603629  24.55527118 -081.75613438
111  24.55531422 -081.75603629
112  24.55531422 -081.75603629  24.55530373 -081.75606141 60
115  24.55529599 -081.75609266
120 Linear Feature 38
111  24.55542188 -081.76210047 57
112  24.55525325 -081.76224224  24.55521021 -081.76234034
111  24.55525325 -081.76224224
112  24.55525325 -081.76224224  24.55523934 -081.76227134 60
115  24.55523357 -081.76231977
120 Linear Feature 38
111  24.55548645 -081.75588200 57
112  24.55531253 -081.75570143  24.55527539 -081.75556510
111  24.55531253 -081.75570143
112  24.55531253 -081.75570143  24.55530950 -081.75568869 60
116  24.55530038 -081.75565549  24.55529801 -081.75563613
120 Linear Feature 38
111  24.55542155 -081.76209047 57
112  24.55524915 -081.76191200  24.55521202 -081.76177568
111  24.55524915 -081.76191200
112  24.55524915 -081.76191200  24.55524613 -081.76189927 60
116  24.55523809 -081.76186907  24.55523634 -081.76184724
120 Linear Feature 68
111  24.55516761 -081.76007550 59
115  24.55514383 -081.76234026
120 Linear Feature 67
111  24.55500559 -081.76265443 60
115  24.55470422 -081.76265508
120 Linear Feature 66
111  24.55499937 -081.76304613 60
115  24.55466617 -081.76304834
120 Linear Feature 65
111  24.55510904 -081.76383882 60
115  24.55499912 -081.76382874
120 Linear Feature 65
111  24.55498821 -081.76382793 60
115  24.55457939 -081.76383167
120 Linear Feature 65
111  24.55499397 -081.76344262 60
115  24.55462029 -081.76343907
120 Linear Feature 64
111  24.55512487 -081.76265418 60
116  24.55523095 -081.76258175  24.55523540 -081.76250559
120 Linear Feature 64
111  24.55511908 -081.76304533 60
116  24.55522724 -081.76295092  24.55523001 -081.76285832
120 Linear Feature 64
111  24.55511877 -081.76344380 60
116  24.55522318 -081.76335638  24.55522595 -081.76326379
120 Linear Feature 64
111  24.55510904 -081.76383882 60
116  24.55521932 -081.76374181  24.55522208 -081.76364922
120 Linear Feature 63
111  24.55501722 -081.76265441 60
111  24.55512487 -081.76265418 60
116  24.55522890 -081.76278555  24.55523286 -081.76289455
120 Linear Feature 63
111  24.55501272 -081.76304604 60
111  24.55511908 -081.76304533 60
116  24.55522497 -081.76317750  24.55522459 -081.76329922
120 Linear Feature 63
111  24.55500566 -081.76344273 60
111  24.55511877 -081.76344380 60
116  24.55522088 -081.76358574  24.55522074 -081.76370799
120 Linear Feature 63
111  24.55510904 -081.76383882 60
116  24.55521697 -081.76397635  24.55521839 -081.76409670
120 Linear Feature 98
111  24.55501696 -081.75919358 10
115  24.55490946 -081.75919248
120 Linear Feature 98
111  24.55501714 -081.75905233 10
115  24.55490964 -081.75905123
120 Linear Feature 98
111  24.55501833 -081.75891183 10
115  24.55491083 -081.75891073
120 Linear Feature 98
111  24.55501902 -081.75876654 10
115  24.55491152 -081.75876544
120 Linear Feature 98
111  24.55502022 -081.75862496 10
115  24.55491272 -081.75862386
120 Linear Feature 98
111  24.55502073 -081.75848183 10
115  24.55491393 -081.75848073
120 Linear Feature 98
111  24.55502193 -081.75834171 10
115  24.55491513 -081.75834061
120 Linear Feature 98
111  24.55502281 -081.75819870 10
115  24.55491635 -081.75819760
120 Linear Feature 98
111  24.55502402 -081.75805716 10
115  24.55491756 -081.75805606
120 Linear Feature 97
111  24.55501561 -081.75930833 10
115  24.55502423 -081.75799894
120 Linear Feature 104
111  24.55420948 -081.75780923 1
116  24.55427197 -081.75769269  24.55427706 -081.75757688
120 Linear Feature 103
111  24.55444372 -081.75788464 1
116  24.55441024 -081.75781610  24.55437899 -081.75781453
120 Linear Feature 102
111  24.55483470 -081.75789802 1
116  24.55480020 -081.75783230  24.55476416 -081.75783091
120 Linear Feature 101
111  24.55489796 -081.75783612 1
116  24.55495427 -081.75772921  24.55495613 -081.75762293
120 Linear Feature 100
111  24.55446380 -081.75809351 1
111  24.55444372 -081.75788464 1
116  24.55449229 -081.75781930  24.55453927 -081.75781930
120 Linear Feature 99
111  24.55503814 -081.75940498 1
111  24.55487516 -081.75933315 1
112  24.55484426 -081.75928717  24.55484339 -081.75925489 1
111  24.55483470 -081.75789802 1
116  24.55489796 -081.75783612  24.55494667 -081.75783564
120 Linear Feature 19
111  24.55412564 -081.75337855 10
115  24.55412557 -081.75331223
120 Linear Feature 19
111  24.55451366 -081.75337935 10
115  24.55451374 -081.75331131
120 Linear Feature 19
111  24.55432748 -081.75337836 10
115  24.55432743 -081.75331148
120 Linear Feature 18
111  24.55468087 -081.75331175 10
111  24.55468078 -081.75338003 10
115  24.55384485 -081.75337754
120 Linear Feature 59
111  24.55552466 -081.75253235 54
115  24.55552398 -081.75231144
120 Linear Feature 59
111  24.55348106 -081.75543598 22
111  24.55348255 -081.75533457 22
116  24.55347173 -081.75532087  24.55346389 -081.75531964
120 Linear Feature 47
111  24.55339484 -081.75601763 24
